,cell_line,demuxlet_cls,properly_sampled_cell,clean_cell,full_cell_index,cells_rare_gene_module,rare_cell,seed,candidate,cell_deviant_votes,dissolved,metacell,outlier,pre_cell_directs,cell_directs,pre_pile,pile,pre_candidate,pre_cell_deviant_votes,pre_dissolved,pre_metacell
Lib90_01321,H2228,SNG,True,True,1257,-1,False,-1,88,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01322,H2228,SNG,True,True,1258,-1,False,55,45,0,False,41,False,0,0,-1,0,-1,0,False,-1
Lib90_01323,H2228,SNG,True,True,1259,-1,False,-1,116,0,False,111,False,0,0,-1,0,-1,0,False,-1
Lib90_01324,H2228,SNG,True,True,1260,-1,False,102,45,0,False,41,False,0,0,-1,0,-1,0,False,-1
Lib90_01325,H2228,SNG,True,True,1261,-1,False,28,65,0,False,61,False,0,0,-1,0,-1,0,False,-1
Lib90_01326,H838,SNG,True,True,1262,-1,False,4,154,0,False,147,False,0,0,-1,0,-1,0,False,-1
Lib90_01327,HCC827,SNG,True,True,1263,-1,False,20,138,0,False,131,False,0,0,-1,0,-1,0,False,-1
Lib90_01328,H1975,SNG,True,True,1264,-1,False,13,113,0,False,108,False,0,0,-1,0,-1,0,False,-1
Lib90_01329,A549,SNG,True,True,1265,-1,False,-1,120,0,False,115,False,0,0,-1,0,-1,0,False,-1
Lib90_01330,H838,SNG,True,True,1266,-1,False,92,164,0,False,157,False,0,0,-1,0,-1,0,False,-1
Lib90_01331,H2228,SNG,True,True,1267,-1,False,34,82,0,False,78,False,0,0,-1,0,-1,0,False,-1
Lib90_01332,H838,SNG,True,True,1268,-1,False,92,47,0,False,43,False,0,0,-1,0,-1,0,False,-1
Lib90_01333,H2228,SNG,True,True,1269,-1,False,76,150,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01334,HCC827,SNG,True,True,1270,-1,False,6,58,0,False,54,False,0,0,-1,0,-1,0,False,-1
Lib90_01335,H838,SNG,True,True,1271,-1,False,46,129,0,False,123,False,0,0,-1,0,-1,0,False,-1
Lib90_01336,HCC827,SNG,True,True,1272,-1,False,20,64,0,False,60,False,0,0,-1,0,-1,0,False,-1
Lib90_01337,H2228,SNG,True,True,1273,-1,False,154,69,0,False,65,False,0,0,-1,0,-1,0,False,-1
Lib90_01338,H1975,SNG,True,True,1274,-1,False,33,67,0,False,63,False,0,0,-1,0,-1,0,False,-1
Lib90_01339,H838,SNG,True,True,1275,-1,False,77,164,0,False,157,False,0,0,-1,0,-1,0,False,-1
Lib90_01340,HCC827,SNG,True,True,1276,-1,False,81,134,0,False,127,False,0,0,-1,0,-1,0,False,-1
Lib90_01341,H838,SNG,True,True,1277,-1,False,84,163,0,False,156,False,0,0,-1,0,-1,0,False,-1
Lib90_01342,HCC827,SNG,True,True,1278,-1,False,-1,5,0,False,4,False,0,0,-1,0,-1,0,False,-1
Lib90_01343,H2228,SNG,True,True,1279,-1,False,82,65,0,False,61,False,0,0,-1,0,-1,0,False,-1
Lib90_01344,A549,SNG,True,True,1280,-1,False,64,51,0,False,47,False,0,0,-1,0,-1,0,False,-1
Lib90_01345,H2228,SNG,True,True,1281,-1,False,7,127,0,False,121,False,0,0,-1,0,-1,0,False,-1
Lib90_01346,H838,SNG,True,True,1282,-1,False,106,124,0,False,119,False,0,0,-1,0,-1,0,False,-1
Lib90_01347,H1975,SNG,True,True,1283,-1,False,27,107,0,False,102,False,0,0,-1,0,-1,0,False,-1
Lib90_01348,H1975,SNG,True,True,1284,-1,False,33,76,0,False,72,False,0,0,-1,0,-1,0,False,-1
Lib90_01349,H1975,SNG,True,True,1285,-1,False,33,71,0,False,67,False,0,0,-1,0,-1,0,False,-1
Lib90_01350,H838,SNG,True,True,1286,-1,False,-1,153,0,False,146,False,0,0,-1,0,-1,0,False,-1
Lib90_01351,H838,SNG,True,True,1287,-1,False,141,117,0,False,112,False,0,0,-1,0,-1,0,False,-1
Lib90_01352,H2228,SNG,True,True,1288,-1,False,89,72,0,False,68,False,0,0,-1,0,-1,0,False,-1
Lib90_01353,H838,SNG,True,True,1289,-1,False,56,146,0,False,139,False,0,0,-1,0,-1,0,False,-1
Lib90_01354,H1975,SNG,True,True,1290,-1,False,88,76,0,False,72,False,0,0,-1,0,-1,0,False,-1
Lib90_01355,A549,SNG,True,True,1291,-1,False,35,7,0,False,6,False,0,0,-1,0,-1,0,False,-1
Lib90_01356,A549,SNG,True,True,1292,-1,False,-1,8,0,False,7,False,0,0,-1,0,-1,0,False,-1
Lib90_01357,H838,SNG,True,True,1293,-1,False,67,93,0,False,88,False,0,0,-1,0,-1,0,False,-1
Lib90_01358,HCC827,SNG,True,True,1294,-1,False,90,102,0,False,97,False,0,0,-1,0,-1,0,False,-1
Lib90_01359,H2228,SNG,True,True,1295,-1,False,76,151,0,False,144,False,0,0,-1,0,-1,0,False,-1
Lib90_01360,H838,SNG,True,True,1296,-1,False,56,146,0,False,139,False,0,0,-1,0,-1,0,False,-1
Lib90_01361,H2228,SNG,True,True,1297,-1,False,59,116,0,False,111,False,0,0,-1,0,-1,0,False,-1
Lib90_01362,H2228,SNG,True,True,1298,-1,False,22,151,0,False,144,False,0,0,-1,0,-1,0,False,-1
Lib90_01363,H2228,SNG,True,True,1299,-1,False,110,88,0,False,83,False,0,0,-1,0,-1,0,False,-1
Lib90_01364,H838,SNG,True,True,1300,-1,False,127,163,0,False,156,False,0,0,-1,0,-1,0,False,-1
Lib90_01365,H2228,SNG,True,True,1301,-1,False,28,116,0,False,111,False,0,0,-1,0,-1,0,False,-1
Lib90_01366,HCC827,SNG,True,True,1302,-1,False,114,57,0,False,53,False,0,0,-1,0,-1,0,False,-1
Lib90_01367,HCC827,SNG,True,True,1303,-1,False,142,64,0,False,60,False,0,0,-1,0,-1,0,False,-1
Lib90_01368,H1975,SNG,True,True,1304,-1,False,91,74,0,False,70,False,0,0,-1,0,-1,0,False,-1
Lib90_01369,H838,SNG,True,True,1305,-1,False,-1,133,0,False,126,False,0,0,-1,0,-1,0,False,-1
Lib90_01370,H838,SNG,True,True,1306,-1,False,84,42,0,False,38,False,0,0,-1,0,-1,0,False,-1
Lib90_01371,A549,SNG,True,True,1307,-1,False,103,98,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01372,A549,SNG,True,True,1308,-1,False,53,44,0,False,40,False,0,0,-1,0,-1,0,False,-1
Lib90_01373,H2228,SNG,True,True,1309,-1,False,82,48,0,False,44,False,0,0,-1,0,-1,0,False,-1
Lib90_01374,HCC827,SNG,True,True,1310,-1,False,6,32,0,False,28,False,0,0,-1,0,-1,0,False,-1
Lib90_01375,H1975,SNG,True,True,1311,-1,False,24,148,0,False,141,False,0,0,-1,0,-1,0,False,-1
Lib90_01376,H2228,SNG,True,True,1312,-1,False,7,6,0,False,5,False,0,0,-1,0,-1,0,False,-1
Lib90_01377,HCC827,SNG,True,True,1313,-1,False,39,32,0,False,28,False,0,0,-1,0,-1,0,False,-1
Lib90_01378,H838,SNG,True,True,1314,-1,False,92,2,0,False,2,False,0,0,-1,0,-1,0,False,-1
Lib90_01379,H2228,SNG,True,True,1315,-1,False,18,13,0,False,12,False,0,0,-1,0,-1,0,False,-1
Lib90_01380,A549,SNG,True,True,1316,-1,False,113,106,0,False,101,False,0,0,-1,0,-1,0,False,-1
Lib90_01381,H2228,SNG,True,True,1317,-1,False,16,81,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01382,H838,SNG,True,True,1318,-1,False,3,124,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01383,H838,SNG,True,True,1319,-1,False,0,124,0,False,119,False,0,0,-1,0,-1,0,False,-1
Lib90_01384,A549,SNG,True,True,1320,-1,False,23,91,0,False,86,False,0,0,-1,0,-1,0,False,-1
Lib90_01385,A549,SNG,True,True,1321,-1,False,-1,53,0,False,49,False,0,0,-1,0,-1,0,False,-1
Lib90_01386,HCC827,SNG,True,True,1322,-1,False,31,92,0,False,87,False,0,0,-1,0,-1,0,False,-1
Lib90_01387,A549,SNG,True,True,1323,-1,False,71,94,0,False,89,False,0,0,-1,0,-1,0,False,-1
Lib90_01388,H2228,SNG,True,True,1324,-1,False,48,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_01389,H838,SNG,True,True,1325,-1,False,159,117,0,False,112,False,0,0,-1,0,-1,0,False,-1
Lib90_01390,A549,SNG,True,True,1326,-1,False,124,22,0,False,20,False,0,0,-1,0,-1,0,False,-1
Lib90_01391,HCC827,SNG,True,True,1327,-1,False,8,-2,0,False,-2,True,0,0,-1,0,-1,0,False,-1
Lib90_01392,HCC827,SNG,True,True,1328,-1,False,81,152,0,False,145,False,0,0,-1,0,-1,0,False,-1
Lib90_01393,H2228,SNG,True,True,1329,-1,False,151,63,0,False,59,False,0,0,-1,0,-1,0,False,-1
Lib90_01394,H1975,SNG,True,True,1330,-1,False,45,76,0,False,72,False,0,0,-1,0,-1,0,False,-1
Lib90_01395,H838,SNG,True,True,1331,-1,False,84,124,0,False,119,False,0,0,-1,0,-1,0,False,-1
Lib90_01396,H838,SNG,True,True,1332,-1,False,4,154,0,False,147,False,0,0,-1,0,-1,0,False,-1
Lib90_01397,H838,SNG,True,True,1333,-1,False,86,141,0,False,134,False,0,0,-1,0,-1,0,False,-1
Lib90_01398,H2228,SNG,True,True,1334,-1,False,80,69,0,False,65,False,0,0,-1,0,-1,0,False,-1
Lib90_01399,H2228,SNG,True,True,1335,-1,False,-1,69,0,False,65,False,0,0,-1,0,-1,0,False,-1
Lib90_01400,H2228,SNG,True,True,1336,-1,False,80,13,0,False,12,False,0,0,-1,0,-1,0,False,-1
Lib90_01401,H2228,SNG,True,True,1337,-1,False,48,69,0,False,65,False,0,0,-1,0,-1,0,False,-1
Lib90_01402,HCC827,SNG,True,True,1338,-1,False,114,30,0,False,26,False,0,0,-1,0,-1,0,False,-1
Lib90_01403,H2228,SNG,True,True,1339,-1,False,28,48,4,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01404,H838,SNG,True,True,1340,-1,False,58,117,0,False,112,False,0,0,-1,0,-1,0,False,-1
Lib90_01405,A549,SNG,True,True,1341,-1,False,122,119,0,False,114,False,0,0,-1,0,-1,0,False,-1
Lib90_01406,HCC827,SNG,True,True,1342,-1,False,72,30,0,False,26,False,0,0,-1,0,-1,0,False,-1
Lib90_01407,A549,SNG,True,True,1343,-1,False,87,70,0,False,66,False,0,0,-1,0,-1,0,False,-1
Lib90_01408,A549,SNG,True,True,1344,-1,False,116,89,0,False,84,False,0,0,-1,0,-1,0,False,-1
Lib90_01409,HCC827,SNG,True,True,1345,-1,False,93,57,0,False,53,False,0,0,-1,0,-1,0,False,-1
Lib90_01410,A549,SNG,True,True,1346,-1,False,50,41,0,False,37,False,0,0,-1,0,-1,0,False,-1
Lib90_01411,A549,SNG,True,True,1347,-1,False,53,44,0,False,40,False,0,0,-1,0,-1,0,False,-1
Lib90_01412,H2228,SNG,True,True,1348,-1,False,110,72,0,False,68,False,0,0,-1,0,-1,0,False,-1
Lib90_01413,HCC827,SNG,True,True,1349,-1,False,6,134,0,False,127,False,0,0,-1,0,-1,0,False,-1
Lib90_01414,HCC827,SNG,True,True,1350,-1,False,72,138,0,False,131,False,0,0,-1,0,-1,0,False,-1
Lib90_01415,A549,SNG,True,True,1351,-1,False,12,8,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01416,H838,SNG,True,True,1352,-1,False,-1,155,0,False,148,False,0,0,-1,0,-1,0,False,-1
Lib90_01417,H838,SNG,True,True,1353,-1,False,-1,162,0,False,155,False,0,0,-1,0,-1,0,False,-1
Lib90_01418,A549,SNG,True,True,1354,-1,False,66,101,0,False,96,False,0,0,-1,0,-1,0,False,-1
Lib90_01419,H838,SNG,True,True,1355,-1,False,106,47,0,False,43,False,0,0,-1,0,-1,0,False,-1
Lib90_01420,HCC827,SNG,True,True,1356,-1,False,79,112,0,False,107,False,0,0,-1,0,-1,0,False,-1
Lib90_01421,H2228,SNG,True,True,1357,-1,False,76,16,0,False,15,False,0,0,-1,0,-1,0,False,-1
Lib90_01422,H838,SNG,True,True,1358,-1,False,1,1,0,False,1,False,0,0,-1,0,-1,0,False,-1
Lib90_01423,HCC827,SNG,True,True,1359,-1,False,108,112,0,False,107,False,0,0,-1,0,-1,0,False,-1
Lib90_01424,A549,SNG,True,True,1360,-1,False,41,106,0,False,101,False,0,0,-1,0,-1,0,False,-1
Lib90_01425,H2228,SNG,True,True,1361,-1,False,7,6,0,False,5,False,0,0,-1,0,-1,0,False,-1
Lib90_01426,H2228,SNG,True,True,1362,-1,False,48,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_01427,H838,SNG,True,True,1363,-1,False,46,129,0,False,123,False,0,0,-1,0,-1,0,False,-1
Lib90_01428,H2228,SNG,True,True,1364,-1,False,62,105,0,False,100,False,0,0,-1,0,-1,0,False,-1
Lib90_01429,H1975,SNG,True,True,1365,-1,False,131,43,0,False,39,False,0,0,-1,0,-1,0,False,-1
Lib90_01430,H2228,SNG,True,True,1366,-1,False,-1,65,0,False,61,False,0,0,-1,0,-1,0,False,-1
Lib90_01431,HCC827,SNG,True,True,1367,-1,False,97,139,0,False,132,False,0,0,-1,0,-1,0,False,-1
Lib90_01432,H2228,SNG,True,True,1368,-1,False,134,27,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01433,HCC827,SNG,True,True,1369,-1,False,63,157,0,False,150,False,0,0,-1,0,-1,0,False,-1
Lib90_01435,HCC827,SNG,True,True,1370,-1,False,-1,134,0,False,127,False,0,0,-1,0,-1,0,False,-1
Lib90_01436,H838,SNG,True,True,1371,-1,False,140,162,0,False,155,False,0,0,-1,0,-1,0,False,-1
Lib90_01437,HCC827,SNG,True,True,1372,-1,False,93,92,0,False,87,False,0,0,-1,0,-1,0,False,-1
Lib90_01438,H1975,SNG,True,True,1373,-1,False,33,135,0,False,128,False,0,0,-1,0,-1,0,False,-1
Lib90_01439,A549,SNG,True,True,1374,-1,False,122,99,0,False,94,False,0,0,-1,0,-1,0,False,-1
Lib90_01440,H2228,SNG,True,True,1375,-1,False,22,150,0,False,143,False,0,0,-1,0,-1,0,False,-1
Lib90_01441,H2228,SNG,True,True,1376,-1,False,22,16,0,False,15,False,0,0,-1,0,-1,0,False,-1
Lib90_01442,H2228,SNG,True,True,1377,-1,False,-1,116,0,False,111,False,0,0,-1,0,-1,0,False,-1
Lib90_01443,HCC827,SNG,True,True,1378,-1,False,-1,138,0,False,131,False,0,0,-1,0,-1,0,False,-1
Lib90_01444,H2228,SNG,True,True,1379,-1,False,-1,59,0,False,55,False,0,0,-1,0,-1,0,False,-1
Lib90_01445,H1975,SNG,True,True,1380,-1,False,26,74,0,False,70,False,0,0,-1,0,-1,0,False,-1
Lib90_01446,H2228,SNG,True,True,1381,-1,False,120,45,0,False,41,False,0,0,-1,0,-1,0,False,-1
Lib90_01447,H1975,SNG,True,True,1382,-1,False,13,9,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01448,A549,SNG,True,True,1383,-1,False,-1,22,0,False,20,False,0,0,-1,0,-1,0,False,-1
Lib90_01449,H2228,SNG,True,True,1384,-1,False,54,88,0,False,83,False,0,0,-1,0,-1,0,False,-1
Lib90_01450,H2228,SNG,True,True,1385,-1,False,-1,78,4,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01451,H838,SNG,True,True,1386,-1,False,-1,42,0,False,38,False,0,0,-1,0,-1,0,False,-1
Lib90_01452,H838,SNG,True,True,1387,-1,False,2,2,0,False,2,False,0,0,-1,0,-1,0,False,-1
Lib90_01453,H838,SNG,True,True,1388,-1,False,92,163,0,False,156,False,0,0,-1,0,-1,0,False,-1
Lib90_01454,H838,SNG,True,True,1389,-1,False,160,60,0,False,56,False,0,0,-1,0,-1,0,False,-1
Lib90_01455,H1975,SNG,True,True,1390,-1,False,95,135,0,False,128,False,0,0,-1,0,-1,0,False,-1
Lib90_01456,H838,SNG,True,True,1391,-1,False,77,60,0,False,56,False,0,0,-1,0,-1,0,False,-1
Lib90_01457,H1975,SNG,True,True,1392,-1,False,137,113,0,False,108,False,0,0,-1,0,-1,0,False,-1
Lib90_01458,H2228,SNG,True,True,1393,-1,False,48,45,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01459,H1975,SNG,True,True,1394,-1,False,52,148,2,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01460,H838,SNG,True,True,1395,-1,False,85,39,0,False,35,False,0,0,-1,0,-1,0,False,-1
Lib90_01461,H1975,SNG,True,True,1396,-1,False,74,9,0,False,8,False,0,0,-1,0,-1,0,False,-1
Lib90_01462,HCC827,SNG,True,True,1397,-1,False,-1,138,0,False,131,False,0,0,-1,0,-1,0,False,-1
Lib90_01463,H2228,SNG,True,True,1398,-1,False,48,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_01464,HCC827,SNG,True,True,1399,-1,False,6,73,0,False,69,False,0,0,-1,0,-1,0,False,-1
Lib90_01465,HCC827,SNG,True,True,1400,-1,False,81,152,0,False,145,False,0,0,-1,0,-1,0,False,-1
Lib90_01466,A549,SNG,True,True,1401,-1,False,19,132,0,False,125,False,0,0,-1,0,-1,0,False,-1
Lib90_01467,A549,SNG,True,True,1402,-1,False,23,132,0,False,125,False,0,0,-1,0,-1,0,False,-1
Lib90_01468,H838,SNG,True,True,1403,-1,False,42,141,0,False,134,False,0,0,-1,0,-1,0,False,-1
Lib90_01469,A549,SNG,True,True,1404,-1,False,116,56,0,False,52,False,0,0,-1,0,-1,0,False,-1
Lib90_01470,HCC827,SNG,True,True,1405,-1,False,93,139,0,False,132,False,0,0,-1,0,-1,0,False,-1
Lib90_01471,H838,SNG,True,True,1406,-1,False,3,129,0,False,123,False,0,0,-1,0,-1,0,False,-1
Lib90_01472,HCC827,SNG,True,True,1407,-1,False,90,73,0,False,69,False,0,0,-1,0,-1,0,False,-1
Lib90_01473,H2228,SNG,True,True,1408,-1,False,28,65,0,False,61,False,0,0,-1,0,-1,0,False,-1
Lib90_01474,H2228,SNG,True,True,1409,-1,False,-1,65,0,False,61,False,0,0,-1,0,-1,0,False,-1
Lib90_01476,H2228,SNG,True,True,1410,-1,False,22,16,0,False,15,False,0,0,-1,0,-1,0,False,-1
Lib90_01477,H2228,SNG,True,True,1411,-1,False,-1,13,0,False,12,False,0,0,-1,0,-1,0,False,-1
Lib90_01478,HCC827,SNG,True,True,1412,-1,False,-1,123,0,False,118,False,0,0,-1,0,-1,0,False,-1
Lib90_01479,A549,SNG,True,True,1413,-1,False,19,14,0,False,13,False,0,0,-1,0,-1,0,False,-1
Lib90_01480,H2228,SNG,True,True,1414,-1,False,145,81,0,False,77,False,0,0,-1,0,-1,0,False,-1
Lib90_01481,H2228,SNG,True,True,1415,-1,False,48,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_01482,H2228,SNG,True,True,1416,-1,False,-1,63,0,False,59,False,0,0,-1,0,-1,0,False,-1
Lib90_01483,H838,SNG,True,True,1417,-1,False,119,124,0,False,119,False,0,0,-1,0,-1,0,False,-1
Lib90_01484,A549,SNG,True,True,1418,-1,False,64,51,0,False,47,False,0,0,-1,0,-1,0,False,-1
Lib90_01485,A549,SNG,True,True,1419,-1,False,25,95,0,False,90,False,0,0,-1,0,-1,0,False,-1
Lib90_01486,A549,SNG,True,True,1420,-1,False,71,132,0,False,125,False,0,0,-1,0,-1,0,False,-1
Lib90_01487,H838,SNG,True,True,1421,-1,False,-1,141,0,False,134,False,0,0,-1,0,-1,0,False,-1
Lib90_01488,A549,SNG,True,True,1422,-1,False,40,94,0,False,89,False,0,0,-1,0,-1,0,False,-1
Lib90_01489,H2228,SNG,True,True,1423,-1,False,112,90,0,False,85,False,0,0,-1,0,-1,0,False,-1
Lib90_01490,HCC827,SNG,True,True,1424,-1,False,155,160,0,False,153,False,0,0,-1,0,-1,0,False,-1
Lib90_01491,H2228,SNG,True,True,1425,-1,False,-1,116,0,False,111,False,0,0,-1,0,-1,0,False,-1
Lib90_01492,H1975,SNG,True,True,1426,-1,False,91,135,0,False,128,False,0,0,-1,0,-1,0,False,-1
Lib90_01493,HCC827,SNG,True,True,1427,-1,False,20,138,0,False,131,False,0,0,-1,0,-1,0,False,-1
Lib90_01494,H838,SNG,True,True,1428,-1,False,9,35,0,False,31,False,0,0,-1,0,-1,0,False,-1
Lib90_01495,H2228,SNG,True,True,1429,-1,False,152,88,0,False,83,False,0,0,-1,0,-1,0,False,-1
Lib90_01496,H2228,SNG,True,True,1430,-1,False,101,121,0,False,116,False,0,0,-1,0,-1,0,False,-1
Lib90_01497,H1975,SNG,True,True,1431,-1,False,45,38,0,False,34,False,0,0,-1,0,-1,0,False,-1
Lib90_01498,A549,SNG,True,True,1432,-1,False,122,50,0,False,46,False,0,0,-1,0,-1,0,False,-1
Lib90_01499,A549,SNG,True,True,1433,-1,False,40,91,0,False,86,False,0,0,-1,0,-1,0,False,-1
Lib90_01500,H2228,SNG,True,True,1434,-1,False,134,59,0,False,55,False,0,0,-1,0,-1,0,False,-1
Lib90_01501,HCC827,SNG,True,True,1435,-1,False,37,58,0,False,54,False,0,0,-1,0,-1,0,False,-1
Lib90_01502,A549,SNG,True,True,1436,-1,False,-1,172,0,False,165,False,0,0,-1,0,-1,0,False,-1
Lib90_01503,H2228,SNG,True,True,1437,-1,False,154,144,0,False,137,False,0,0,-1,0,-1,0,False,-1
Lib90_01504,H838,SNG,True,True,1438,-1,False,86,117,0,False,112,False,0,0,-1,0,-1,0,False,-1
Lib90_01505,A549,SNG,True,True,1439,-1,False,78,61,0,False,57,False,0,0,-1,0,-1,0,False,-1
Lib90_01506,A549,SNG,True,True,1440,-1,False,38,31,0,False,27,False,0,0,-1,0,-1,0,False,-1
Lib90_01507,H2228,SNG,True,True,1441,-1,False,89,72,0,False,68,False,0,0,-1,0,-1,0,False,-1
Lib90_01508,H838,SNG,True,True,1442,-1,False,42,154,0,False,147,False,0,0,-1,0,-1,0,False,-1
Lib90_01509,HCC827,SNG,True,True,1443,-1,False,72,32,0,False,28,False,0,0,-1,0,-1,0,False,-1
Lib90_01510,H838,SNG,True,True,1444,-1,False,-1,164,0,False,157,False,0,0,-1,0,-1,0,False,-1
Lib90_01511,H2228,SNG,True,True,1445,-1,False,82,6,0,False,5,False,0,0,-1,0,-1,0,False,-1
Lib90_01512,H838,SNG,True,True,1446,-1,False,160,60,0,False,56,False,0,0,-1,0,-1,0,False,-1
Lib90_01513,H2228,SNG,True,True,1447,-1,False,134,110,0,False,105,False,0,0,-1,0,-1,0,False,-1
Lib90_01514,H1975,SNG,True,True,1448,-1,False,117,148,0,False,141,False,0,0,-1,0,-1,0,False,-1
Lib90_01515,H838,SNG,True,True,1449,-1,False,140,146,0,False,139,False,0,0,-1,0,-1,0,False,-1
Lib90_01516,A549,SNG,True,True,1450,-1,False,71,44,0,False,40,False,0,0,-1,0,-1,0,False,-1
Lib90_01517,A549,SNG,True,True,1451,-1,False,116,19,0,False,17,False,0,0,-1,0,-1,0,False,-1
Lib90_01518,A549,SNG,True,True,1452,-1,False,71,56,0,False,52,False,0,0,-1,0,-1,0,False,-1
Lib90_01519,A549,SNG,True,True,1453,-1,False,53,94,0,False,89,False,0,0,-1,0,-1,0,False,-1
Lib90_01520,H2228,SNG,True,True,1454,-1,False,34,128,0,False,122,False,0,0,-1,0,-1,0,False,-1
Lib90_01521,H2228,SNG,True,True,1455,-1,False,152,81,0,False,77,False,0,0,-1,0,-1,0,False,-1
Lib90_01522,A549,SNG,True,True,1456,-1,False,53,122,0,False,117,False,0,0,-1,0,-1,0,False,-1
Lib90_01523,H2228,SNG,True,True,1457,-1,False,134,110,0,False,105,False,0,0,-1,0,-1,0,False,-1
Lib90_01524,H838,SNG,True,True,1458,-1,False,84,42,0,False,38,False,0,0,-1,0,-1,0,False,-1
Lib90_01525,A549,SNG,True,True,1459,-1,False,40,136,0,False,129,False,0,0,-1,0,-1,0,False,-1
Lib90_01526,HCC827,SNG,True,True,1460,-1,False,147,92,0,False,87,False,0,0,-1,0,-1,0,False,-1
Lib90_01527,H2228,SNG,True,True,1461,-1,False,54,25,0,False,23,False,0,0,-1,0,-1,0,False,-1
Lib90_01528,HCC827,SNG,True,True,1462,-1,False,39,123,0,False,118,False,0,0,-1,0,-1,0,False,-1
Lib90_01529,A549,SNG,True,True,1463,-1,False,71,94,0,False,89,False,0,0,-1,0,-1,0,False,-1
Lib90_01530,H2228,SNG,True,True,1464,-1,False,99,25,0,False,23,False,0,0,-1,0,-1,0,False,-1
Lib90_01531,HCC827,SNG,True,True,1465,-1,False,-1,134,4,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01532,H838,SNG,True,True,1466,-1,False,56,146,0,False,139,False,0,0,-1,0,-1,0,False,-1
Lib90_01533,H838,SNG,True,True,1467,-1,False,11,60,0,False,56,False,0,0,-1,0,-1,0,False,-1
Lib90_01534,H838,SNG,True,True,1468,-1,False,127,104,0,False,99,False,0,0,-1,0,-1,0,False,-1
Lib90_01535,H2228,SNG,True,True,1469,-1,False,34,111,0,False,106,False,0,0,-1,0,-1,0,False,-1
Lib90_01536,HCC827,SNG,True,True,1470,-1,False,75,58,0,False,54,False,0,0,-1,0,-1,0,False,-1
Lib90_01537,HCC827,SNG,True,True,1471,-1,False,-1,32,0,False,28,False,0,0,-1,0,-1,0,False,-1
Lib90_01538,H838,SNG,True,True,1472,-1,False,46,133,0,False,126,False,0,0,-1,0,-1,0,False,-1
Lib90_01539,H1975,SNG,True,True,1473,-1,False,131,43,0,False,39,False,0,0,-1,0,-1,0,False,-1
Lib90_01540,H838,SNG,True,True,1474,-1,False,36,124,0,False,119,False,0,0,-1,0,-1,0,False,-1
Lib90_01541,HCC827,SNG,True,True,1475,-1,False,139,115,0,False,110,False,0,0,-1,0,-1,0,False,-1
Lib90_01542,A549,SNG,True,True,1476,-1,False,38,122,0,False,117,False,0,0,-1,0,-1,0,False,-1
Lib90_01543,A549,SNG,True,True,1477,-1,False,57,171,0,False,164,False,0,0,-1,0,-1,0,False,-1
Lib90_01544,H2228,SNG,True,True,1478,-1,False,98,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_01545,H2228,SNG,True,True,1479,-1,False,18,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_01546,A549,SNG,True,True,1480,-1,False,124,119,0,False,114,False,0,0,-1,0,-1,0,False,-1
Lib90_01547,H838,SNG,True,True,1481,-1,False,11,104,0,False,99,False,0,0,-1,0,-1,0,False,-1
Lib90_01548,A549,SNG,True,True,1482,-1,False,111,89,0,False,84,False,0,0,-1,0,-1,0,False,-1
Lib90_01549,A549,SNG,True,True,1483,-1,False,35,28,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01550,H838,SNG,True,True,1484,-1,False,51,104,0,False,99,False,0,0,-1,0,-1,0,False,-1
Lib90_01551,H2228,SNG,True,True,1485,-1,False,7,6,0,False,5,False,0,0,-1,0,-1,0,False,-1
Lib90_01552,H2228,SNG,True,True,1486,-1,False,22,72,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_01553,H1975,SNG,True,True,1487,-1,False,47,140,0,False,133,False,0,0,-1,0,-1,0,False,-1
Lib90_01554,A549,SNG,True,True,1488,-1,False,133,8,0,False,7,False,0,0,-1,0,-1,0,False,-1
Lib90_01555,H2228,SNG,True,True,1489,-1,False,54,111,0,False,106,False,0,0,-1,0,-1,0,False,-1
Lib90_01556,H1975,SNG,True,True,1490,-1,False,95,38,0,False,34,False,0,0,-1,0,-1,0,False,-1
Lib90_01557,HCC827,SNG,True,True,1491,-1,False,114,73,0,False,69,False,0,0,-1,0,-1,0,False,-1
